st_marker_id,lon,lat
484,-73.99803924560547,40.727638244628906
485,-73.95307159423827,40.77855682373047
486,-73.99127197265625,40.74232864379882
487,-73.9768295288086,40.75270462036133
488,-73.969482421875,40.673336029052734
489,-73.99213409423827,40.717586517333984
490,-73.98033905029298,40.763050079345696
491,-73.99462890625,40.72296524047852
492,-73.98768615722656,40.74396133422852
493,-74.0031967163086,40.72038269042969
494,-73.98311614990233,40.74983215332031
495,-73.99314880371094,40.74233627319336
496,-73.96239471435547,40.76717758178711
497,-73.972900390625,40.7578010559082
498,-73.97024536132812,40.759864807128906
499,-73.98216247558594,40.77193069458008
500,-73.96717834472656,40.801055908203125
501,-73.83356475830078,40.86789321899414
502,-73.94557189941406,40.78366088867188
503,-73.9882583618164,40.753242492675774
504,-74.00810241699219,40.70683288574219
505,-73.98741149902342,40.754093170166016
506,-74.00199127197266,40.72432708740234
507,-73.95240020751953,40.78369140625
508,-73.9909896850586,40.75526428222656
509,-74.00723266601561,40.715576171875
510,-73.99031066894531,40.73142623901367
511,-73.99285125732422,40.756385803222656
512,-73.95651245117188,40.77528762817384
513,-74.00057220458984,40.74243927001953
514,-73.96646118164062,40.7535285949707
515,-73.98014831542967,40.74275970458984
516,-73.99612426757811,40.724098205566406
517,-73.98908233642578,40.73653030395508
518,-73.98194885253906,40.76163101196289
519,-74.00528717041014,40.74120330810546
520,-73.97476959228516,40.75165939331056
521,-73.98455810546875,40.74512100219727
522,-73.9762191772461,40.7516975402832
523,-73.86322021484375,40.769718170166016
524,-74.00508880615233,40.72890090942384
525,-73.9553451538086,40.763530731201165
526,-73.99661254882812,40.73823165893555
527,-73.9884033203125,40.7234001159668
528,-73.97373962402342,40.75641632080078
529,-73.9592514038086,40.7169303894043
530,-73.99738311767578,40.74681854248047
531,-73.98001098632812,40.74274063110352
532,-74.00304412841797,40.744407653808594
533,-73.9822540283203,40.75706481933594
534,-73.96672058105469,40.76462173461913
535,-73.9788360595703,40.752716064453125
536,-73.99156951904298,40.744155883789055
537,-73.98200225830078,40.77276992797852
538,-73.98186492919923,40.77059173583984
539,-73.94884490966798,40.77414321899414
540,-73.99575805664062,40.74208068847656
541,-73.98868560791014,40.73395919799805
542,-73.98638916015625,40.74567413330078
543,-73.99637603759764,40.725391387939446
544,-73.97845458984375,40.76194763183594
545,-73.97029876708984,40.76521682739258
546,-73.98567962646483,40.75180816650391
547,-73.99873352050781,40.71979141235352
548,-73.96925354003906,40.763496398925774
549,-73.96604919433594,40.79475021362305
550,-73.98535919189453,40.727500915527344
551,-73.97402954101561,40.757808685302734
552,-73.99429321289062,40.7027702331543
553,-74.00609588623048,40.734893798828125
554,-73.99671936035155,40.747554779052734
555,-73.99931335449217,40.73394012451172
556,-73.98295593261719,40.73909759521485
557,-74.00337982177734,40.725433349609375
558,-73.99156188964845,40.7445182800293
559,-73.9764404296875,40.76306915283203
560,-74.00005340576173,40.74297332763672
561,-73.96222686767578,40.779327392578125
562,-73.98535919189453,40.76298141479492
563,-73.98194122314453,40.7689208984375
564,-73.98554992675781,40.744117736816406
565,-73.99723052978516,40.74234771728516
566,-73.9910659790039,40.74917984008789
567,-73.9559326171875,40.78307723999024
568,-73.97758483886719,40.760990142822266
569,-73.9719467163086,40.75532150268555
570,-74.00275421142578,40.728553771972656
571,-73.98113250732422,40.78097915649414
572,-74.00637054443358,40.71896362304688
573,-73.97239685058595,40.756980895996094
574,-73.97430419921875,40.79381942749024
575,-73.93326568603516,40.75222396850586
576,-74.00917053222656,40.7157096862793
577,-73.95909118652342,40.78334045410156
578,-73.98828125,40.72322845458984
579,-73.97365570068358,40.76340866088867
580,-73.78997802734375,40.64705276489258
581,-73.86385345458984,40.769962310791016
582,-73.99079895019531,40.7506103515625
583,-74.01347351074217,40.702396392822266
584,-73.9960708618164,40.73016357421875
585,-74.00312042236328,40.74924850463867
586,-73.97723388671875,40.75827407836913
587,-73.97937774658203,40.78473281860352
588,-73.9991683959961,40.74563980102539
589,-73.97566223144531,40.73323440551758
590,-73.98508453369139,40.73214721679688
591,-74.0060806274414,40.734622955322266
592,-73.9788589477539,40.75276947021485
593,-73.9855728149414,40.752735137939446
594,-73.94770812988281,40.804702758789055
595,-73.99518585205078,40.74972915649414
596,-73.9410629272461,40.78847885131836
597,-73.96675872802734,40.770069122314446
598,-73.94595336914062,40.78083038330078
599,-73.96750640869139,40.78802108764648
600,-73.96392059326173,40.765228271484375
601,-74.00796508789062,40.74034118652344
602,-74.00543212890625,40.73711395263672
603,-74.01262664794923,40.716899871826165
604,-73.96793365478516,40.76226043701172
605,-73.99335479736328,40.7293701171875
606,-73.98751831054686,40.74902725219727
607,-73.97624206542967,40.788249969482415
608,-73.98149871826173,40.768421173095696
609,-73.95433807373048,40.76417922973633
610,-73.98049163818358,40.78539657592773
611,-73.96537780761719,40.77176284790039
612,-73.96153259277344,40.76415252685546
613,-73.9806900024414,40.762725830078125
614,-73.97766876220702,40.78637313842773
615,-73.95986938476561,40.7733268737793
616,-73.99015045166014,40.731815338134766
617,-73.97226715087889,40.745235443115234
618,-73.97593688964845,40.75974655151367
619,-73.97226715087889,40.7636604309082
620,-73.98179626464844,40.73671340942384
621,-73.99971008300781,40.74344253540039
622,-73.98146057128906,40.7788314819336
623,-73.9825439453125,40.767925262451165
624,-73.98197174072266,40.76147079467773
625,-73.9671173095703,40.77237319946289
626,-74.00591278076173,40.73623275756836
627,-73.97770690917967,40.786746978759766
628,-73.98107147216798,40.76781463623047
629,-73.97863006591797,40.7833366394043
630,-74.00314331054686,40.72841262817384
631,-73.97181701660156,40.757022857666016
632,-73.99076843261719,40.75061798095703
633,-73.98879241943358,40.72989273071289
634,-73.95426177978516,40.7742576599121
635,-73.9211196899414,40.7564582824707
636,-74.01608276367188,40.714786529541016
637,-73.99622344970702,40.722034454345696
638,-73.99016571044923,40.68966293334961
639,-74.00604248046875,40.725540161132805
640,-73.98438262939453,40.75534439086913
641,-73.9600067138672,40.762222290039055
642,-73.96582794189453,40.77128219604492
643,-73.98136138916014,40.7735595703125
644,-73.95079803466798,40.78585052490234
645,-73.94246673583984,40.775352478027344
646,-73.98751831054686,40.72444534301758
647,-73.99126434326173,40.74966049194336
648,-73.99514007568358,40.7253303527832
649,-73.98517608642578,40.74704360961913
650,-73.86328887939453,40.7700424194336
651,-73.97962188720702,40.76541519165039
652,-73.98033905029298,40.74260330200195
653,-73.98531341552734,40.73823165893555
654,-73.9852523803711,40.75749588012695
655,-73.96952056884764,40.75997924804688
656,-73.97167205810547,40.76128387451172
657,-74.00934600830078,40.70613479614258
658,-73.96353149414062,40.77440643310546
659,-74.01124572753906,40.71554565429688
660,-73.99078369140625,40.75039291381836
661,-73.94461059570312,40.77944946289063
662,-73.78948211669923,40.64105987548828
663,-73.97749328613281,40.75841522216797
664,-73.98619842529298,40.740997314453125
665,-73.97315216064453,40.784915924072266
666,-73.96255493164062,40.778621673583984
667,-74.00493621826173,40.72848510742188
668,-73.98082733154298,40.74448013305664
669,-74.00650024414062,40.737823486328125
670,-73.98646545410156,40.7554168701172
671,-73.98515319824217,40.7476806640625
672,-73.95630645751953,40.77842712402344
673,-73.99123382568358,40.74227142333984
674,-73.98241424560547,40.74803924560546
675,-73.95901489257811,40.7718620300293
676,-73.95957946777344,40.77698516845703
677,-73.78800964355469,40.641693115234375
678,-73.97746276855469,40.75735855102539
679,-73.9769058227539,40.75624847412109
680,-73.99049377441406,40.75616836547852
681,-73.99114990234375,40.73899841308594
682,-73.86273956298828,40.768890380859375
683,-73.972412109375,40.76240158081056
684,-73.9459228515625,40.77301406860352
685,-73.98603057861328,40.7309455871582
686,-73.9818115234375,40.76852416992188
687,-73.96498107910156,40.79140853881836
688,-73.97620391845702,40.751590728759766
689,-73.97772216796875,40.752098083496094
690,-73.95953369140625,40.77187347412109
691,-73.9729232788086,40.78521728515625
692,-73.9813003540039,40.730911254882805
693,-73.98786926269531,40.75020599365234
694,-73.98185729980467,40.74483871459961
695,-73.98794555664062,40.748977661132805
696,-73.98638916015625,40.76187133789063
697,-73.96234893798828,40.779029846191406
698,-73.87539672851561,40.7738037109375
699,-73.98233795166014,40.75040817260742
700,-73.9735336303711,40.75054168701172
701,-73.94036865234375,40.793453216552734
702,-73.9579849243164,40.71792221069336
703,-73.96791076660156,40.76265335083008
704,-74.0042266845703,40.74258804321289
705,-73.96721649169923,40.803760528564446
706,-73.98033905029298,40.760860443115234
707,-73.99278259277344,40.76847076416016
708,-73.96620178222656,40.7646369934082
709,-73.99465942382812,40.750633239746094
710,-74.00630187988281,40.739742279052734
711,-73.9918670654297,40.738311767578125
712,-73.98857879638672,40.76248550415039
713,-73.96871185302734,40.76734924316406
714,-73.9854736328125,40.73857116699219
715,-73.97190856933594,40.76224899291992
716,-73.9762191772461,40.788211822509766
717,-73.9945297241211,40.69007873535156
718,-73.99205780029298,40.74847412109375
719,-73.99665832519531,40.73728561401367
720,-73.95679473876953,40.77760314941406
721,-73.97472381591797,40.75779342651367
722,-73.9563751220703,40.775638580322266
723,-73.96218872070312,40.75883102416992
724,-73.97183990478516,40.7578239440918
725,-73.98381042480467,40.74650192260742
726,-73.98457336425781,40.76763153076172
727,-74.00669860839844,40.7099609375
728,-73.98976135253906,40.735233306884766
729,-74.00299835205078,40.733428955078125
730,-73.99817657470702,40.745708465576165
731,-73.97929382324217,40.782032012939446
732,-73.97830200195312,40.76470947265625
733,-73.97831726074217,40.77798080444336
734,-73.9950942993164,40.740039825439446
735,-73.97233581542967,40.75899505615234
736,-73.99529266357422,40.74497985839844
